Time,Gold_Price_VN (Triệu/lượng),CPI_VN (%),Gold_Price_World (USD/oz),Oil_Price (USD/Thùng),Tỷ giá USD/VND (VNĐ),SX_CN,VN-Index,CPI_USA (%),SM_M2 (Tỷ đồng),INTEREST_RATE (%),GSI (%),GSI_VN,Gold_Price_Lag1,Gold_Price_7D_MA,Gold_Price_Pct_Change
2023-11-04,0.7280471821756227,0.46411483253588376,0.6196439694456282,0.7177300793884153,0.8650963597430406,0.5287356321839081,0.6713045808174083,0.8095238095238095,0.8936549684129279,0.29223300970873795,0.508726513480718,0.8289982959314266,0.7313237221494102,0.7434947790972737,0.1317440285988614
2023-11-05,0.7280471821756227,0.46411483253588376,0.6196439694456282,0.7185141625012252,0.8650963597430406,0.5287356321839081,0.6713045808174083,0.8095238095238095,0.8936549684129279,0.29223300970873795,0.508726513480718,0.8289982959314266,0.7280471821756227,0.7431363647224678,0.1388416509836822
2023-11-06,0.722313237221494,0.46411483253588376,0.6131855883027897,0.7166519651083015,0.8386866523911491,0.5287356321839081,0.6836298217241941,0.8095238095238095,0.8936549684129279,0.26310679611650495,0.508726513480718,0.8289982959314266,0.7280471821756227,0.7419416501397815,0.12638552533532013
2023-11-07,0.7182175622542595,0.46411483253588376,0.5975149985247352,0.6787219445261198,0.835117773019272,0.5287356321839081,0.6746634003502359,0.8095238095238095,0.8936549684129279,0.28834951456310687,0.508726513480718,0.8289982959314266,0.722313237221494,0.7399106353492151,0.12989996396782963
2023-11-08,0.7198558322411535,0.46411483253588376,0.5966298396878993,0.6630402822699207,0.8436830835117775,0.5287356321839081,0.7063760155405212,0.8095238095238095,0.8936549684129279,0.2339805825242719,0.508726513480718,0.8289982959314266,0.7182175622542595,0.7382380349334543,0.1424311362298743
2023-11-09,0.723132372214941,0.46411483253588376,0.5953840605842047,0.6626482407135157,0.8394004282655247,0.5287356321839081,0.7068162027157636,0.8095238095238095,0.8936549684129279,0.23689320388349522,0.508726513480718,0.8289982959314266,0.7198558322411535,0.7365654345176937,0.14601035113201358
2023-11-10,0.7264089121887287,0.46411483253588376,0.5850244238271645,0.6795060276389298,0.8358315488936476,0.5287356321839081,0.6951321039990048,0.8095238095238095,0.8936549684129279,0.2660194174757282,0.508726513480718,0.8289982959314266,0.723132372214941,0.735848605768082,0.14598989834985038
2023-11-11,0.7264089121887287,0.46411483253588376,0.5850244238271645,0.6795060276389298,0.8358315488936476,0.5287356321839081,0.6951321039990048,0.8095238095238095,0.8936549684129279,0.2660194174757282,0.508726513480718,0.8289982959314266,0.7264089121887287,0.7356096628515447,0.1388416509836822
2023-11-12,0.7264089121887287,0.46411483253588376,0.5850244238271645,0.6754876016857787,0.8358315488936476,0.5287356321839081,0.6951321039990048,0.8095238095238095,0.8936549684129279,0.2660194174757282,0.508726513480718,0.8289982959314266,0.7264089121887287,0.7353707199350077,0.1388416509836822
2023-11-13,0.7264089121887287,0.46411483253588376,0.57813985509622,0.6912672743310792,0.8455389007851535,0.5287356321839081,0.6935914488856565,0.8095238095238095,0.8936549684129279,0.2533980582524272,0.508726513480718,0.8289982959314266,0.7264089121887287,0.7359680772263506,0.1388416509836822
2023-11-14,0.7296854521625165,0.46411483253588376,0.6029898698488672,0.6872488483779281,0.8415417558886511,0.5287356321839081,0.7028353795657458,0.8095238095238095,0.8936549684129279,0.27475728155339807,0.508726513480718,0.8289982959314266,0.7264089121887287,0.7376406776421114,0.14596956194198094
2023-11-15,0.7272280471821755,0.46411483253588376,0.595875815493558,0.6717632068999315,0.8322626695217701,0.5287356321839081,0.7150553583219299,0.8095238095238095,0.8936549684129279,0.2533980582524272,0.508726513480718,0.8289982959314266,0.7296854521625165,0.7387159207665288,0.13351088353295462
2023-11-16,0.7280471821756227,0.46411483253588376,0.6102350588466707,0.6396157992747232,0.8319771591720202,0.5287356321839081,0.7179548521066783,0.8095238095238095,0.8936549684129279,0.24466019417475737,0.508726513480718,0.8289982959314266,0.7272280471821755,0.7394327495161406,0.14062236221455826
2023-11-17,0.7313237221494102,0.46411483253588376,0.6108579483985181,0.6677447809467805,0.8265524625267666,0.5287356321839081,0.6946632089645075,0.8095238095238095,0.8936549684129279,0.2213592233009709,0.508726513480718,0.8289982959314266,0.7280471821756227,0.7401495782657523,0.14595943706845996
2023-11-18,0.734600262123198,0.46411483253588376,0.6108579483985181,0.6677447809467805,0.8265524625267666,0.5287356321839081,0.6946632089645075,0.8095238095238095,0.8936549684129279,0.2213592233009709,0.508726513480718,0.8289982959314266,0.7313237221494102,0.7413442928484384,0.1459392733685033
2023-11-19,0.734600262123198,0.46411483253588376,0.6108579483985181,0.6690189160050967,0.8265524625267666,0.5287356321839081,0.6946632089645075,0.8095238095238095,0.8936549684129279,0.2213592233009709,0.508726513480718,0.8289982959314266,0.734600262123198,0.7425390074311249,0.1388416509836822
2023-11-20,0.733781127129751,0.46411483253588376,0.6027603842245024,0.6823483289228659,0.8151320485367597,0.5287356321839081,0.6970268227098306,0.8095238095238095,0.8936549684129279,0.2213592233009709,0.508726513480718,0.8289982959314266,0.734600262123198,0.7436142505555421,0.1370722578326641
2023-11-21,0.7370576671035387,0.46411483253588376,0.6276103989771495,0.6826423600901697,0.8094218415417558,0.5287356321839081,0.7035339374742826,0.8095238095238095,0.8936549684129279,0.23300970873786414,0.508726513480718,0.8289982959314266,0.733781127129751,0.7446894936799597,0.14592422540585026
2023-11-22,0.742791612057667,0.46411483253588376,0.6216765564042879,0.6730373419582476,0.8201284796573876,0.5287356321839081,0.7067492177108352,0.8095238095238095,0.8936549684129279,0.21844660194174764,0.508726513480718,0.8289982959314266,0.7370576671035387,0.7469594513870637,0.1512012175184905
2023-11-23,0.7460681520314547,0.46411483253588376,0.6185948923056748,0.6695089679506029,0.8251249107780159,0.5287356321839081,0.6825102152132516,0.8095238095238095,0.8936549684129279,0.22815533980582525,0.508726513480718,0.8289982959314266,0.742791612057667,0.7495878234689732,0.1458695912413034
